src,recv_epoch,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz
lowstate,1790279288.244738,0.982152343,-0.00890024938,-0.0499734357,-0.18110837,0.000621616957,-0.101561382,-0.364733696,0.950498104,0.111330383,9.35175228,-0.029827401,0.00213052868,-0.0127831716
lowstate,1790279288.246756,0.982152283,-0.00890062656,-0.0499675572,-0.181110576,0.000618953491,-0.101549946,-0.364737988,0.950498104,0.111330383,9.35175228,-0.0138484361,0.018109493,-0.0063915858
lowstate,1790279288.248812,0.982151091,-0.00890472997,-0.0499814935,-0.181112885,0.000616180594,-0.101578876,-0.364742786,0.950498104,0.111330383,9.35175228,-0.015978964,-0.00532632135,-0.00532632135
lowstate,1790279288.250970,0.982151747,-0.00891291723,-0.0499671474,-0.18111293,0.000594783633,-0.101553597,-0.364741534,0.972045898,0.152031809,9.33738708,-0.0255663432,0.0362189859,0.00213052868
lowstate,1790279288.252823,0.982152462,-0.0089080343,-0.0499639511,-0.181110144,0.000602968037,-0.101545535,-0.364736199,0.972045898,0.152031809,9.33738708,-0.00745685026,0.00532632135,-0.015978964
lowstate,1790279288.255714,0.982152402,-0.00890802313,-0.0499592833,-0.181111813,0.000601457141,-0.101536341,-0.364739478,0.962469101,0.126892686,9.35773754,-0.0202400219,0.0191747583,-0.00426105736
lowstate,1790279288.256808,0.982153296,-0.00890928693,-0.049959328,-0.181106701,0.000598449726,-0.101536885,-0.364728898,0.962469101,0.126892686,9.35773754,-0.00852211472,0.0063915858,0.00213052868
lowstate,1790279288.258944,0.982151866,-0.00890912395,-0.0499746427,-0.181110367,0.000604743545,-0.101566985,-0.364736974,0.962469101,0.126892686,9.35773754,-0.0106526427,0.00106526434,-0.0031957929
lowstate,1790279288.260855,0.982152224,-0.00890932605,-0.0499725677,-0.181108877,0.000603431603,-0.101562969,-0.364733845,0.938527048,0.125695586,9.35773754,-0.00426105736,0.0106526427,0
lowstate,1790279288.262812,0.982151866,-0.00890329573,-0.0499893948,-0.18110697,0.000621281739,-0.101593927,-0.364731193,0.938527048,0.125695586,9.35773754,-0.0106526427,-0.00106526434,-0.0138484361
lowstate,1790279288.264683,0.98215276,-0.00890435372,-0.0499740355,-0.18110612,0.00061349821,-0.101564065,-0.364728749,0.970848799,0.10295067,9.38048267,-0.0191747583,0.0266316086,-0.0031957929
lowstate,1790279288.266726,0.982153237,-0.0088999318,-0.0499803424,-0.181101725,0.00062407495,-0.101574868,-0.364720464,0.970848799,0.10295067,9.38048267,-0.00958737917,-0.0063915858,-0.00532632135
lowstate,1790279288.268852,0.982153893,-0.00889815111,-0.0499693826,-0.181101725,0.000623587868,-0.10155265,-0.364720225,0.970848799,0.10295067,9.38048267,-0.0213052854,0.0308926646,0.00106526434
lowstate,1790279288.270773,0.982153594,-0.00888582412,-0.0499724187,-0.181102693,0.000649134687,-0.101554148,-0.364723504,1.01155019,0.142454997,9.36013126,-0.00426105736,0.0031957929,-0.00426105736
lowstate,1790279288.272895,0.982152164,-0.0088870395,-0.049977392,-0.181109071,0.000649213907,-0.101564378,-0.364736587,1.01155019,0.142454997,9.36013126,-0.018109493,0.0138484361,-0.00532632135
lowstate,1790279288.274777,0.98215282,-0.0088943243,-0.0499636456,-0.181109056,0.000629810384,-0.101539955,-0.364735305,1.01753569,0.130484,9.36731434,-0.0234358143,0.0149137005,-0.00106526434
lowstate,1790279288.276940,0.982153416,-0.00890410505,-0.049978897,-0.181101143,0.000615247525,-0.101573542,-0.364718795,1.01753569,0.130484,9.36731434,-0.0245010797,0.00106526434,-0.00106526434
lowstate,1790279288.278864,0.982154369,-0.00890373811,-0.0499755181,-0.181096986,0.000614306831,-0.101566762,-0.364710212,1.01753569,0.130484,9.36731434,-0.00958737917,0.0117179072,0.00106526434
lowstate,1790279288.280876,0.982154012,-0.00889542699,-0.0499860048,-0.181096554,0.000634499127,-0.101584397,-0.36471051,0.950498104,0.117315881,9.31823349,-0.0106526427,0.00426105736,-0.00958737917
lowstate,1790279288.282976,0.982153952,-0.008900268,-0.0499798171,-0.18109794,0.000622827269,-0.101573966,-0.364712656,0.950498104,0.117315881,9.31823349,-0.0213052854,0.0138484361,-0.0117179072
lowstate,1790279288.284984,0.982153296,-0.00890215114,-0.0499897301,-0.181099072,0.000622844091,-0.10159418,-0.364715159,0.950498104,0.117315881,9.31823349,-0.00532632135,-0.00745685026,-0.0127831716
lowstate,1790279288.286710,0.982150495,-0.00890273321,-0.0499970205,-0.18111226,0.000625726359,-0.101608738,-0.364742339,0.995987892,0.180762231,9.3637228,-0.0170442294,0.0127831716,-0.0202400219
lowstate,1790279288.288706,0.982151151,-0.00888917688,-0.0499893092,-0.181111664,0.000649611582,-0.101588629,-0.36474213,0.995987892,0.180762231,9.3637228,0,0.0138484361,-0.00426105736
lowstate,1790279288.290701,0.982150972,-0.00888705533,-0.0499968491,-0.181110576,0.00065644097,-0.101602703,-0.364740402,0.991199493,0.107739076,9.35534286,-0.0170442294,0.018109493,-0.00958737917
lowstate,1790279288.292679,0.982151747,-0.00889359228,-0.0499828085,-0.181109488,0.000638296595,-0.101577424,-0.364736974,0.991199493,0.107739076,9.35534286,-0.0202400219,0.0287621357,-0.0031957929
lowstate,1790279288.294646,0.982152224,-0.00889641978,-0.0499857217,-0.181106523,0.000633469434,-0.101584204,-0.364730805,0.991199493,0.107739076,9.35534286,-0.0149137005,-0.00213052868,-0.00426105736
lowstate,1790279288.296608,0.982152522,-0.00891282223,-0.049983345,-0.181104302,0.000599988271,-0.10158547,-0.364724547,0.960074902,0.156820208,9.34217548,-0.0330231935,0.0223705508,0
lowstate,1790279288.299055,0.982151926,-0.00890175067,-0.049984213,-0.181107998,0.000622548396,-0.10158316,-0.364733189,0.960074902,0.156820208,9.34217548,-0.00532632135,0.00426105736,-0.00106526434
lowstate,1790279288.301058,0.982150614,-0.00890061539,-0.049995061,-0.18111217,0.000629182847,-0.101604104,-0.364742219,0.946906745,0.0993593708,9.33020401,-0.0234358143,0.0106526427,-0.00426105736
